SITZUNGSDAUERLAUF -- Google sdk_gphone64_x86_64
Android 14 (API 34)

900 vollständige Diktate hintereinander, im selben Prozess.
Ohne Neustart, ohne Hintergrund, ohne erzwungenes Aufräumen.
Seitengröße für RSS: 4 KB (fest angenommen).

KONTROLLSITZUNG
  Text erkannt: ja, Fehler keiner, Zeiger 112
  in Ordnung

VERLAUF -- jede Sitzung
  Nr   Zeig   Fäden  Java KB  nativ    RSS KB   Start   Dauer   Aufräum Text
  452  127    15     5335     16510    193924   7       2668    1       ja
  453  127    15     5535     16524    193916   8       2629    0       ja
  454  127    15     5655     16538    193904   8       2611    0       ja
  455  127    15     5776     16551    194404   6       2612    0       ja
  456  127    15     5880     16565    194396   6       2622    0       ja
  457  127    15     6016     16579    194384   9       2614    0       ja
  458  127    15     6137     16592    194612   5       2622    1       ja
  459  127    15     6257     16606    194600   12      2609    0       ja
  460  127    15     6409     16622    194596   19      2616    0       ja
  461  127    15     6545     16636    194824   7       2664    1       ja
  462  127    15     6649     16649    194812   20      2652    0       ja
  463  127    15     6769     16663    195044   8       2632    1       ja
  464  127    15     6921     16677    195036   9       2623    0       ja
  465  127    15     7041     16690    195024   6       2618    0       ja
  466  127    15     7146     16704    195256   9       2639    1       ja
  467  127    15     7281     16718    195244   8       2620    0       ja
  468  127    15     7417     16731    195236   6       2609    0       ja
  469  127    15     7538     16745    195464   8       2626    0       ja
  470  127    15     7690     16761    195452   23      2610    0       ja
  471  127    15     7809     16774    195444   7       2622    1       ja
  472  127    15     7914     16788    195672   6       2619    0       ja
  473  127    15     8034     16802    195660   8       2659    0       ja
